,name,Identifier
1569,Wolff-Parkinson-White,R-HSA-5083627
1570,Wolff-Parkinson-White,R-HSA-8863678
1571,Wolff-Parkinson-White,R-HSA-6798695
1572,Wolff-Parkinson-White,R-HSA-3323169
1573,Wolff-Parkinson-White,R-HSA-9031528
1574,Wolff-Parkinson-White,R-HSA-2022090
1575,Tachycardia,R-HSA-5619109
1576,Accelerated,R-HSA-9672387
1577,Accelerated,R-HSA-9632693
1578,Accelerated,R-HSA-164939
1579,Accelerated,R-HSA-69202
1580,Accelerated,R-HSA-182218
1581,Accelerated,R-HSA-9026403
1582,Accelerated,R-HSA-2559583
1583,Accelerated,R-HSA-9657688
1584,Accelerated,R-HSA-9630750
1585,Cardiomegaly,R-HSA-5678420
1586,Cardiomyopathy,R-HSA-5678420
1587,Cardiomyopathy,R-HSA-3828062
1588,Cardiomyopathy,R-HSA-9656223
1589,Cardiomyopathy,R-HSA-9660537
1590,Cardiomyopathy,R-HSA-5655799
1591,Cardiomyopathy,R-HSA-5619049
1592,Cardiomyopathy,R-HSA-392499
1593,Hypertrophy,R-HSA-9660537
1594,Hypertrophy,R-HSA-9615017
1595,Cardiomyopathies,R-HSA-5678420
1596,Diabetic,R-HSA-9027307
1597,Diabetic,R-HSA-5652227
1598,Diabetic,R-HSA-9018682
1599,Diabetic,R-HSA-419812
1600,Diabetic,R-HSA-5652084
1601,Diabetic,R-HSA-434316
1602,Diabetic,R-HSA-2586552
1603,Glycogen,R-HSA-3322077
1604,Glycogen,R-HSA-8982491
1605,Glycogen,R-HSA-70221
1606,Glycogen,R-HSA-3229121
1607,Glycogen,R-HSA-3814836
1608,Glycogen,R-HSA-3229133
1609,Glycogen,R-HSA-3274531
1610,Glycogen,R-HSA-3878781
1611,Glycogen,R-HSA-5357609
1612,Glycogen,R-HSA-3858516
1613,Glycogen,R-HSA-3828062
1614,Glycogen,R-HSA-5339716
1615,Glycogen,R-HSA-3785653
1616,Glycogen,R-HSA-5610785
1617,Glycogen,R-HSA-9679514
1618,Glycogen,R-HSA-163358
1619,Glycogen,R-HSA-71387
1620,Glycogen,R-HSA-163359
1621,Glycogen,R-HSA-70326
1622,Glycogen,R-HSA-5619098
1623,Glycogen,R-HSA-189200
1624,Glycogen,R-HSA-195721
1625,Cardiotoxicity,R-HSA-1236394
1626,Death,R-HSA-5357801
1627,Death,R-HSA-9645723
1628,Death,R-HSA-5675482
1629,Death,R-HSA-73887
1630,Death,R-HSA-205025
1631,Death,R-HSA-2562578
1632,Death,R-HSA-193648
1633,Death,R-HSA-205043
1634,Death,R-HSA-9013957
1635,Death,R-HSA-9614657
1636,Death,R-HSA-211736
1637,Death,R-HSA-9637698
1638,Death,R-HSA-204998
1639,Death,R-HSA-6803211
1640,Death,R-HSA-5633008
1641,Death,R-HSA-140534
1642,Death,R-HSA-6803205
1643,Death,R-HSA-9635465
1644,Death,R-HSA-75158
1645,Death,R-HSA-6809371
1646,Death,R-HSA-111469
1647,Death,R-HSA-9637679
1648,Death,R-HSA-9627069
1649,Death,R-HSA-448706
1650,Death,R-HSA-5218859
1651,Death,R-HSA-109581
1652,Death,R-HSA-114452
1653,Death,R-HSA-109606
1654,Death,R-HSA-169911
1655,Death,R-HSA-111471
1656,Death,R-HSA-5213460
1657,Death,R-HSA-3700989
1658,Death,R-HSA-5357905
1659,Death,R-HSA-5357786
1660,Death,R-HSA-3371378
1661,Death,R-HSA-6803207
1662,Death,R-HSA-5218900
1663,Death,R-HSA-8862803
1664,Death,R-HSA-5357956
1665,Death,R-HSA-9674404
1666,Death,R-HSA-3828062
1667,Death,R-HSA-381042
1668,Death,R-HSA-4755583
1669,Death,R-HSA-429958
1670,Death,R-HSA-429914
1671,Death,R-HSA-9637690
1672,Death,R-HSA-2473224
1673,Death,R-HSA-9636569
1674,Death,R-HSA-111457
1675,Death,R-HSA-430039
1676,Death,R-HSA-429947
1677,Death,R-HSA-8866652
1678,Death,R-HSA-9687139
1679,Death,R-HSA-380994
1680,Death,R-HSA-2672351
1681,Death,R-HSA-6803204
1682,Death,R-HSA-176033
1683,Death,R-HSA-1839126
1684,Death,R-HSA-2033519
1685,Death,R-HSA-8852135
1686,Death,R-HSA-6804756
1687,Death,R-HSA-198203
1688,Death,R-HSA-75157
1689,Death,R-HSA-75108
1690,Death,R-HSA-933543
1691,Death,R-HSA-5357769
1692,Death,R-HSA-69416
1693,Death,R-HSA-211728
1694,Death,R-HSA-110313
1695,Death,R-HSA-6791312
1696,Death,R-HSA-111465
1697,Death,R-HSA-205017
1698,Death,R-HSA-211733
1699,Death,R-HSA-210455
1700,Death,R-HSA-141334
1701,Death,R-HSA-211999
1702,Death,R-HSA-193704
1703,Death,R-HSA-389948
1704,Death,R-HSA-844615
1705,Death,R-HSA-4420332
1706,Death,R-HSA-5619068
1707,Death,R-HSA-75893
1708,Death,R-HSA-1630316
1709,Death,R-HSA-418889
1710,Death,R-HSA-166166
1711,Death,R-HSA-5358493
1712,Death,R-HSA-9660826
1713,Death,R-HSA-3656248
1714,Death,R-HSA-3656234
1715,Death,R-HSA-5083627
1716,Death,R-HSA-4549380
1717,Death,R-HSA-2206307
1718,Death,R-HSA-2206282
1719,Death,R-HSA-5687868
1720,Death,R-HSA-5656364
1721,Death,R-HSA-166520
1722,Death,R-HSA-5668541
1723,Death,R-HSA-166058
1724,Death,R-HSA-844623
1725,Death,R-HSA-2206305
1726,Death,R-HSA-2206291
1727,Death,R-HSA-2206292
1728,Death,R-HSA-2206302
1729,Death,R-HSA-5619062
1730,Death,R-HSA-388841
1731,Death,R-HSA-5626978
1732,Death,R-HSA-450282
1733,Death,R-HSA-6803157
1734,Death,R-HSA-6804759
1735,Death,R-HSA-9034015
1736,Death,R-HSA-3785653
1737,Death,R-HSA-2206296
1738,Death,R-HSA-5619067
1739,Death,R-HSA-1474244
1740,Death,R-HSA-5627123
1741,Death,R-HSA-9020558
1742,Death,R-HSA-166016
1743,Death,R-HSA-9014843
1744,Death,R-HSA-5603027
1745,Death,R-HSA-5602498
1746,Death,R-HSA-5602680
1747,Death,R-HSA-9645460
1748,Death,R-HSA-9036866
1749,Death,R-HSA-9012852
1750,Death,R-HSA-5603041
1751,Death,R-HSA-5603037
1752,Death,R-HSA-72613
1753,Death,R-HSA-166187
1754,Death,R-HSA-9020702
1755,Death,R-HSA-73894
1756,Death,R-HSA-1236394
1757,Out-of-Hospital,R-HSA-375165
1758,Out-of-Hospital,R-HSA-532668
1759,Out-of-Hospital,R-HSA-9646399
1760,Out-of-Hospital,R-HSA-180897
1761,Out-of-Hospital,R-HSA-901042
1762,Out-of-Hospital,R-HSA-216083
1763,Out-of-Hospital,R-HSA-5579012
1764,Out-of-Hospital,R-HSA-5696397
1765,Out-of-Hospital,R-HSA-6782210
1766,Out-of-Hospital,R-HSA-354192
1767,Out-of-Hospital,R-HSA-429947
1768,Out-of-Hospital,R-HSA-192905
1769,Out-of-Hospital,R-HSA-2132295
1770,Out-of-Hospital,R-HSA-5579029
1771,Out-of-Hospital,R-HSA-2022377
1772,Out-of-Hospital,R-HSA-9657689
1773,Out-of-Hospital,R-HSA-381340
1774,Out-of-Hospital,R-HSA-9639288
1775,Out-of-Hospital,R-HSA-917977
1776,Out-of-Hospital,R-HSA-8963676
1777,Out-of-Hospital,R-HSA-432030
1778,Out-of-Hospital,R-HSA-77108
1779,Out-of-Hospital,R-HSA-8963743
1780,Out-of-Hospital,R-HSA-3359467
1781,Out-of-Hospital,R-HSA-5579010
1782,Out-of-Hospital,R-HSA-71737
1783,Out-of-Hospital,R-HSA-8856688
1784,Out-of-Hospital,R-HSA-3769402
1785,Out-of-Hospital,R-HSA-73621
1786,Out-of-Hospital,R-HSA-162594
1787,Out-of-Hospital,R-HSA-435354
1788,Out-of-Hospital,R-HSA-110320
1789,Out-of-Hospital,R-HSA-191859
1790,Out-of-Hospital,R-HSA-69278
1791,Out-of-Hospital,R-HSA-5368598
1792,Out-of-Hospital,R-HSA-389359
1793,Out-of-Hospital,R-HSA-6799198
1794,Out-of-Hospital,R-HSA-8853383
1795,Out-of-Hospital,R-HSA-168274
1796,Out-of-Hospital,R-HSA-5682294
1797,Out-of-Hospital,R-HSA-382556
1798,Out-of-Hospital,R-HSA-5619071
1799,Out-of-Hospital,R-HSA-433692
1800,Out-of-Hospital,R-HSA-432040
1801,Out-of-Hospital,R-HSA-5619054
1802,Out-of-Hospital,R-HSA-1237044
1803,Out-of-Hospital,R-HSA-1247673
1804,Out-of-Hospital,R-HSA-1640170
1805,Out-of-Hospital,R-HSA-71403
1806,Out-of-Hospital,R-HSA-1480926
1807,Out-of-Hospital,R-HSA-399721
1808,Out-of-Hospital,R-HSA-175567
1809,Out-of-Hospital,R-HSA-425366
1810,Out-of-Hospital,R-HSA-3371378
1811,Out-of-Hospital,R-HSA-422475
1812,Out-of-Hospital,R-HSA-112382
1813,Out-of-Hospital,R-HSA-113418
1814,Out-of-Hospital,R-HSA-168271
1815,Out-of-Hospital,R-HSA-5083625
1816,Out-of-Hospital,R-HSA-5083636
1817,Out-of-Hospital,R-HSA-426117
1818,Out-of-Hospital,R-HSA-5619060
1819,Out-of-Hospital,R-HSA-73893
1820,Out-of-Hospital,R-HSA-5655862
1821,Out-of-Hospital,R-HSA-198933
1822,Out-of-Hospital,R-HSA-9026762
1823,Out-of-Hospital,R-HSA-156842
1824,Out-of-Hospital,R-HSA-72200
1825,Out-of-Hospital,R-HSA-390522
1826,Out-of-Hospital,R-HSA-445717
1827,Out-of-Hospital,R-HSA-432047
1828,Out-of-Hospital,R-HSA-201688
1829,Out-of-Hospital,R-HSA-499943
1830,Out-of-Hospital,R-HSA-6802955
1831,Out-of-Hospital,R-HSA-6803529
1832,Out-of-Hospital,R-HSA-5423646
1833,Out-of-Hospital,R-HSA-5173214
1834,Out-of-Hospital,R-HSA-5678420
1835,Out-of-Hospital,R-HSA-5576891
1836,Out-of-Hospital,R-HSA-5683057
1837,Out-of-Hospital,R-HSA-8949215
1838,Out-of-Hospital,R-HSA-5632681
1839,Out-of-Hospital,R-HSA-2028269
1840,Out-of-Hospital,R-HSA-3214858
1841,Out-of-Hospital,R-HSA-400253
1842,Out-of-Hospital,R-HSA-83936
1843,Out-of-Hospital,R-HSA-195721
1844,Out-of-Hospital,R-HSA-611105
1845,Out-of-Hospital,R-HSA-162592
1846,Out-of-Hospital,R-HSA-9605310
1847,Out-of-Hospital,R-HSA-8986944
1848,Cardio-Renal,R-HSA-5658208
1849,Cardio-Renal,R-HSA-5619047
1850,Cardio-Renal,R-HSA-432040
1851,Cardio-Renal,R-HSA-5619071
1852,Cardio-Renal,R-HSA-5619054
1853,Cardio-Renal,R-HSA-5619050
1854,Cardio-Renal,R-HSA-5678420
1855,Cardio-Renal,R-HSA-352230
1856,Cardio-Renal,R-HSA-5619098
1857,Cardio-Renal,R-HSA-4839748
1858,Cardio-Renal,R-HSA-9652169
1859,Cardio-Renal,R-HSA-5619053
1860,Cardio-Renal,R-HSA-5619040
1861,Cardio-Renal,R-HSA-9604323
1862,Cardio-Renal,R-HSA-1500931
1863,Cardio-Renal,R-HSA-419812
1864,Cardio-Renal,R-HSA-445717
1865,Cardio-Renal,R-HSA-432047
1866,Cardio-Renal,R-HSA-425393
1867,Cardio-Renal,R-HSA-83936
1868,Cardio-Renal,R-HSA-9614657
1869,Cardio-Renal,R-HSA-9664565
1870,Cardio-Renal,R-HSA-9632693
1871,Cardio-Renal,R-HSA-9674404
1872,Cardio-Renal,R-HSA-561048
1873,Cardio-Renal,R-HSA-5619113
1874,Cardio-Renal,R-HSA-5660883
1875,Cardio-Renal,R-HSA-9674401
1876,Cardio-Renal,R-HSA-9669936
1877,Cardio-Renal,R-HSA-5619041
1878,Cardio-Renal,R-HSA-5619097
1879,Cardio-Renal,R-HSA-6806834
1880,Cardio-Renal,R-HSA-5619087
1881,Cardio-Renal,R-HSA-5619104
1882,Cardio-Renal,R-HSA-5659735
1883,Cardio-Renal,R-HSA-5619039
1884,Cardio-Renal,R-HSA-5619044
1885,Cardio-Renal,R-HSA-5660862
1886,Cardio-Renal,R-HSA-5083625
1887,Cardio-Renal,R-HSA-879415
1888,Cardio-Renal,R-HSA-425366
1889,Cardio-Renal,R-HSA-425407
1890,Edema,R-HSA-9657689
1891,Edema,R-HSA-9657688
1892,Edema,R-HSA-9671793
1893,Edema,R-HSA-9651496
1894,Edema,R-HSA-5210891
1895,Edema,R-HSA-9018677
1896,Edema,R-HSA-9018679
1897,Carney,R-HSA-5685939
1898,Discrete,R-HSA-5659729
1899,Discrete,R-HSA-5619041
1900,Discrete,R-HSA-5619101
1901,Discrete,R-HSA-5619079
1902,Discrete,R-HSA-5660686
1903,Discrete,R-HSA-5619044
1904,Discrete,R-HSA-9013508
1905,Discrete,R-HSA-8934593
1906,Discrete,R-HSA-164516
1907,Discrete,R-HSA-418990
1908,Discrete,R-HSA-164525
1909,Discrete,R-HSA-1640170
1910,Discrete,R-HSA-69278
1911,Discrete,R-HSA-9674519
1912,Discrete,R-HSA-9672397
1913,Discrete,R-HSA-6783310
1914,Discrete,R-HSA-195721
1915,Williams,R-HSA-8864260
1916,Williams,R-HSA-8866911
1917,Williams,R-HSA-8866907
1918,Williams,R-HSA-8853334
1919,Williams,R-HSA-217271
1920,Williams,R-HSA-8983711
1921,Williams,R-HSA-5620912
1922,Williams,R-HSA-1251985
1923,Williams,R-HSA-5655332
1924,Williams,R-HSA-1236394
1925,Williams,R-HSA-68689
1926,Williams,R-HSA-69205
1927,Williams,R-HSA-2465910
1928,Williams,R-HSA-6811558
1929,Williams,R-HSA-201688
1930,Williams,R-HSA-901042
1931,Williams,R-HSA-5654736
1932,Williams,R-HSA-5654741
1933,Williams,R-HSA-5693579
1934,Williams,R-HSA-2559580
1935,Williams,R-HSA-109581
1936,Williams,R-HSA-6804756
1937,Williams,R-HSA-210500
1938,Williams,R-HSA-112315
1939,Williams,R-HSA-5668599
1940,Williams,R-HSA-5607764
1941,Williams,R-HSA-5358565
1942,Williams,R-HSA-5358508
1943,Williams,R-HSA-9034015
1944,Williams,R-HSA-9034864
1945,Williams,R-HSA-983695
1946,Williams,R-HSA-5654738
1947,Williams,R-HSA-190236
1948,Williams,R-HSA-5654743
1949,Williams,R-HSA-6806834
1950,Williams,R-HSA-391160
1951,Williams,R-HSA-1368071
1952,Williams,R-HSA-162589
1953,Williams,R-HSA-8866910
1954,Williams,R-HSA-9615017
1955,Williams,R-HSA-164938
1956,Williams,R-HSA-164940
1957,Williams,R-HSA-9673766
1958,Williams,R-HSA-2219528
1959,Williams,R-HSA-2219530
1960,Williams,R-HSA-5358346
1961,Williams,R-HSA-177162
1962,Williams,R-HSA-5579000
1963,Williams,R-HSA-3656253
1964,Williams,R-HSA-9608290
1965,Williams,R-HSA-5619111
1966,Williams,R-HSA-9632693
1967,Williams,R-HSA-8851680
1968,Williams,R-HSA-1855167
1969,Williams,R-HSA-1855156
1970,Williams,R-HSA-112316
1971,Williams,R-HSA-195258
1972,Williams,R-HSA-2672351
1973,Williams,R-HSA-917729
1974,Williams,R-HSA-8853338
1975,Acute,R-HSA-9683610
1976,Acute,R-HSA-9683673
1977,Acute,R-HSA-2894858
1978,Acute,R-HSA-1299287
1979,Acute,R-HSA-9683686
1980,Acute,R-HSA-9683683
1981,Acute,R-HSA-9607240
1982,Acute,R-HSA-9679509
1983,Acute,R-HSA-9683612
1984,Acute,R-HSA-2691230
1985,Acute,R-HSA-2644602
1986,Acute,R-HSA-2691232
1987,Acute,R-HSA-5619047
1988,Acute,R-HSA-2644606
1989,Acute,R-HSA-2162123
1990,Acute,R-HSA-9684325
1991,Acute,R-HSA-9682708
1992,Acute,R-HSA-9018678
1993,Acute,R-HSA-1660510
1994,Acute,R-HSA-9018681
1995,Acute,R-HSA-2168880
1996,Acute,R-HSA-8939236
1997,Acute,R-HSA-5578995
1998,Acute,R-HSA-9679514
1999,Acute,R-HSA-1433557
2000,Acute,R-HSA-2894862
2001,Acute,R-HSA-9661069
2002,Acute,R-HSA-9018682
2003,Acute,R-HSA-9678108
2004,Acute,R-HSA-9679504
2005,Acute,R-HSA-9683439
2006,Acute,R-HSA-9678110
2007,Acute,R-HSA-9683701
2008,Acute,R-HSA-9682706
2009,Acute,R-HSA-2644603
2010,Acute,R-HSA-8936459
2011,Acute,R-HSA-5579029
2012,Acute,R-HSA-8941332
2013,Acute,R-HSA-9616222
2014,Acute,R-HSA-8853884
2015,Acute,R-HSA-8934593
2016,Acute,R-HSA-198745
2017,Acute,R-HSA-5687613
2018,Acute,R-HSA-8878166
2019,Acute,R-HSA-8942233
2020,Acute,R-HSA-2660825
2021,Acute,R-HSA-5579026
2022,Acute,R-HSA-9669937
2023,Acute,R-HSA-2644605
2024,Acute,R-HSA-2559580
2025,Acute,R-HSA-9662834
2026,Acute,R-HSA-9664424
2027,Acute,R-HSA-2644607
2028,Acute,R-HSA-110313
2029,Acute,R-HSA-418346
2030,Acute,R-HSA-9018677
2031,Acute,R-HSA-9018679
2032,Acute,R-HSA-168181
2033,Acute,R-HSA-5659898
2034,Acute,R-HSA-9026762
2035,Acute,R-HSA-9026766
2036,Acute,R-HSA-1839117
2037,Acute,R-HSA-2660826
2038,Acute,R-HSA-109582
2039,Acute,R-HSA-2122947
2040,Acute,R-HSA-1912408
2041,Acute,R-HSA-9679506
2042,Acute,R-HSA-9037629
2043,Acute,R-HSA-512988
2044,Acute,R-HSA-8878171
2045,Acute,R-HSA-72613
2046,Acute,R-HSA-6807070
2047,Angina,R-HSA-9609310
2048,Microvascular,R-HSA-194310
2049,Microvascular,R-HSA-8940959
2050,Microvascular,R-HSA-8858369
2051,Microvascular,R-HSA-2426471
2052,Microvascular,R-HSA-2168038
2053,Microvascular,R-HSA-5432849
2054,Microvascular,R-HSA-6798528
2055,Microvascular,R-HSA-6798474
2056,Microvascular,R-HSA-9661625
2057,Coronary-Subclavian,R-HSA-75205
2058,Coronary-Subclavian,R-HSA-417973
2059,Coronary-Subclavian,R-HSA-5679096
2060,Coronary-Subclavian,R-HSA-5682113
2061,Coronary-Subclavian,R-HSA-5679090
2062,Anterior,R-HSA-5617472
2063,Anterior,R-HSA-447038
2064,Anterior,R-HSA-5610785
2065,Anterior,R-HSA-5619507
2066,Anterior,R-HSA-5658471
2067,Anterior,R-HSA-5619114
2068,Anterior,R-HSA-5083635
2069,Anterior,R-HSA-4085011
2070,Anterior,R-HSA-1170546
2071,Non-ST,R-HSA-194441
2072,Non-ST,R-HSA-9006927
2073,Non-ST,R-HSA-3000171
2074,Non-ST,R-HSA-5668541
2075,Non-ST,R-HSA-198933
2076,Non-ST,R-HSA-5676594
2077,Non-ST,R-HSA-5676590
2078,Non-ST,R-HSA-9017802
2079,Non-ST,R-HSA-5693571
2080,Non-ST,R-HSA-5607761
2081,Non-ST,R-HSA-927802
2082,Non-ST,R-HSA-975956
2083,Non-ST,R-HSA-975957
2084,Non-ST,R-HSA-4085011
2085,Non-ST,R-HSA-3858494
2086,Non-ST,R-HSA-8876725
2087,Non-ST,R-HSA-140179
2088,Non-ST,R-HSA-141333
2089,Non-ST,R-HSA-418346
2090,Non-ST,R-HSA-5687613
2091,Non-ST,R-HSA-444411
2092,Non-ST,R-HSA-73980
2093,Non-ST,R-HSA-5213460
2094,Non-ST,R-HSA-5579024
2095,Non-ST,R-HSA-8943723
2096,Non-ST,R-HSA-6791226
2097,Non-ST,R-HSA-5679096
2098,Non-ST,R-HSA-5619104
2099,Non-ST,R-HSA-114608
2100,Non-ST,R-HSA-9022699
2101,Non-ST,R-HSA-8986944
2102,Non-ST,R-HSA-8848021
2103,Non-ST,R-HSA-5655332
2104,Non-ST,R-HSA-9612973
2105,Non-ST,R-HSA-6807070
2106,Non-ST,R-HSA-2514853
2107,Non-ST,R-HSA-6804114
2108,Non-ST,R-HSA-3656225
2109,Non-ST,R-HSA-6791312
2110,Non-ST,R-HSA-4793950
2111,Non-ST,R-HSA-1632852
2112,Non-ST,R-HSA-69541
2113,Non-ST,R-HSA-2468052
2114,Non-ST,R-HSA-1433557
2115,Non-ST,R-HSA-5673001
2116,Non-ST,R-HSA-5673000
2117,Non-ST,R-HSA-8849469
2118,Non-ST,R-HSA-6802948
2119,Non-ST,R-HSA-8874081
2120,Non-ST,R-HSA-211163
2121,Non-ST,R-HSA-9022702
2122,Non-ST,R-HSA-9022692
2123,Non-ST,R-HSA-9022707
2124,Non-ST,R-HSA-9615017
2125,Non-ST,R-HSA-5655302
2126,Non-ST,R-HSA-1839122
2127,Non-ST,R-HSA-8853338
2128,Non-ST,R-HSA-5358747
2129,Non-ST,R-HSA-3595172
2130,Non-ST,R-HSA-354194
2131,Non-ST,R-HSA-1855167
2132,Non-ST,R-HSA-1855170
2133,Non-ST,R-HSA-8955332
2134,Non-ST,R-HSA-72731
2135,Non-ST,R-HSA-1299287
2136,Non-ST,R-HSA-168275
2137,Non-ST,R-HSA-168276
2138,Non-ST,R-HSA-168316
2139,Non-ST,R-HSA-168255
2140,Non-ST,R-HSA-168274
2141,Non-ST,R-HSA-168330
2142,Non-ST,R-HSA-168333
2143,Non-ST,R-HSA-168273
2144,Non-ST,R-HSA-192823
2145,Non-ST,R-HSA-168325
2146,Non-ST,R-HSA-192905
2147,Non-ST,R-HSA-192869
2148,Non-ST,R-HSA-192814
2149,Non-ST,R-HSA-168305
2150,Non-ST,R-HSA-168888
2151,Non-ST,R-HSA-168315
2152,Non-ST,R-HSA-169131
2153,Non-ST,R-HSA-168277
2154,Non-ST,R-HSA-168270
2155,Non-ST,R-HSA-168288
2156,Non-ST,R-HSA-168336
2157,Non-ST,R-HSA-168271
2158,Non-ST,R-HSA-168268
2159,Non-ST,R-HSA-168298
2160,Non-ST,R-HSA-168302
2161,Non-ST,R-HSA-168303
2162,Non-ST,R-HSA-168874
2163,Non-ST,R-HSA-5368598
2164,Non-ST,R-HSA-2206302
2165,Non-ST,R-HSA-5218859
2166,Non-ST,R-HSA-9032500
2167,Non-ST,R-HSA-5579005
2168,Non-ST,R-HSA-5682294
2169,Non-ST,R-HSA-8853336
2170,Non-ST,R-HSA-9683683
2171,Non-ST,R-HSA-3656243
2172,Non-ST,R-HSA-5619036
2173,Non-ST,R-HSA-9648025
2174,Non-ST,R-HSA-72312
2175,Non-ST,R-HSA-73843
2176,Non-ST,R-HSA-5638303
2177,Non-ST,R-HSA-5679090
2178,Non-ST,R-HSA-427389
2179,Non-ST,R-HSA-1483206
2180,Non-ST,R-HSA-8847993
2181,Non-ST,R-HSA-5579029
2182,Non-ST,R-HSA-2206308
2183,Non-ST,R-HSA-9687139
2184,Non-ST,R-HSA-8853334
2185,Non-ST,R-HSA-177162
2186,Non-ST,R-HSA-5684996
2187,Non-ST,R-HSA-8866654
2188,Non-ST,R-HSA-1839120
2189,Non-ST,R-HSA-2586552
2190,Non-ST,R-HSA-5617472
2191,Non-ST,R-HSA-6803205
2192,Non-ST,R-HSA-1679131
2193,Non-ST,R-HSA-76071
2194,Non-ST,R-HSA-6803529
2195,Non-ST,R-HSA-9012852
2196,Non-ST,R-HSA-1980145
2197,Non-ST,R-HSA-5578749
2198,Non-ST,R-HSA-8852135
2199,Non-ST,R-HSA-9632693
2200,Non-ST,R-HSA-9630750
2201,Non-ST,R-HSA-2122948
2202,Non-ST,R-HSA-983705
2203,Non-ST,R-HSA-8934593
2204,Non-ST,R-HSA-1226099
2205,Non-ST,R-HSA-983695
2206,Non-ST,R-HSA-9616222
2207,Non-ST,R-HSA-73856
2208,Non-ST,R-HSA-211000
2209,Non-ST,R-HSA-9683439
2210,Non-ST,R-HSA-9683673
2211,Non-ST,R-HSA-8951664
2212,Non-ST,R-HSA-1980143
2213,Non-ST,R-HSA-5633008
2214,Non-ST,R-HSA-8857538
2215,Non-ST,R-HSA-4086398
2216,Non-ST,R-HSA-3134963
2217,Non-ST,R-HSA-8948216
2218,Non-ST,R-HSA-9615710
2219,Non-ST,R-HSA-69091
2220,Non-ST,R-HSA-8948700
2221,Non-ST,R-HSA-4085001
2222,Non-ST,R-HSA-174411
2223,Non-ST,R-HSA-9664407
2224,Non-ST,R-HSA-164843
2225,Non-ST,R-HSA-167169
2226,Non-ST,R-HSA-72165
2227,Non-ST,R-HSA-1296052
2228,Non-ST,R-HSA-180585
2229,Non-ST,R-HSA-444821
2230,Non-ST,R-HSA-5617833
2231,Non-ST,R-HSA-5685942
2232,Non-ST,R-HSA-6788467
2233,Non-ST,R-HSA-9664417
2234,Non-ST,R-HSA-167242
2235,Non-ST,R-HSA-8964315
2236,Non-ST,R-HSA-5579012
2237,Non-ST,R-HSA-9630221
2238,Non-ST,R-HSA-8964041
2239,Non-ST,R-HSA-8964038
2240,Non-ST,R-HSA-5619077
2241,Non-ST,R-HSA-2142816
2242,Non-ST,R-HSA-4090294
2243,Non-ST,R-HSA-391251
2244,Non-ST,R-HSA-8953854
2245,Non-ST,R-HSA-8939211
2246,Non-ST,R-HSA-9009391
2247,Non-ST,R-HSA-195721
2248,Non-ST,R-HSA-8863795
2249,Non-ST,R-HSA-201681
2250,Non-ST,R-HSA-4641263
2251,Non-ST,R-HSA-5693554
2252,Non-ST,R-HSA-1222499
2253,Non-ST,R-HSA-9670095
2254,Non-ST,R-HSA-9635486
2255,Non-ST,R-HSA-2206282
2256,Non-ST,R-HSA-5619108
2257,Non-ST,R-HSA-3000178
2258,Non-ST,R-HSA-139853
2259,Non-ST,R-HSA-597592
2260,Non-ST,R-HSA-1236382
2261,Non-ST,R-HSA-5627117
2262,Non-ST,R-HSA-71336
2263,Non-ST,R-HSA-5607764
2264,Non-ST,R-HSA-5621575
2265,Non-ST,R-HSA-9673324
2266,Non-ST,R-HSA-9616333
2267,Non-ST,R-HSA-5334118
2268,Non-ST,R-HSA-977225
2269,Non-ST,R-HSA-140342
2270,Non-ST,R-HSA-8983432
2271,Non-ST,R-HSA-2730905
2272,Non-ST,R-HSA-6802949
2273,Non-ST,R-HSA-983168
2274,Non-ST,R-HSA-5621481
2275,Non-ST,R-HSA-9658195
2276,Non-ST,R-HSA-180689
2277,Non-ST,R-HSA-419771
2278,Non-ST,R-HSA-2206291
2279,Non-ST,R-HSA-2206292
2280,Non-ST,R-HSA-5619076
2281,Non-ST,R-HSA-5260271
2282,Non-ST,R-HSA-1592389
2283,Non-ST,R-HSA-75944
2284,Non-ST,R-HSA-418360
2285,Non-ST,R-HSA-9027307
2286,Non-ST,R-HSA-5357801
2287,Non-ST,R-HSA-5362517
2288,Non-ST,R-HSA-1650814
2289,Non-ST,R-HSA-9033807
2290,Non-ST,R-HSA-9037629
2291,Non-ST,R-HSA-8940973
2292,Non-ST,R-HSA-4086400
2293,Non-ST,R-HSA-4641265
2294,Non-ST,R-HSA-5693579
2295,Non-ST,R-HSA-5693568
2296,Non-ST,R-HSA-109581
2297,Non-ST,R-HSA-448706
2298,Non-ST,R-HSA-9008059
2299,Non-ST,R-HSA-5610787
2300,Non-ST,R-HSA-5632684
2301,Non-ST,R-HSA-912446
2302,Non-ST,R-HSA-3214847
2303,Non-ST,R-HSA-373760
2304,Non-ST,R-HSA-167246
2305,Non-ST,R-HSA-157118
2306,Non-ST,R-HSA-4791275
2307,Non-ST,R-HSA-156590
2308,Non-ST,R-HSA-9675135
2309,Non-ST,R-HSA-1474228
2310,Non-ST,R-HSA-74160
2311,Non-ST,R-HSA-9020591
2312,Non-ST,R-HSA-392499
2313,Non-ST,R-HSA-390466
2314,Non-ST,R-HSA-9006931
2315,Non-ST,R-HSA-9029569
2316,Non-ST,R-HSA-1480926
2317,Non-ST,R-HSA-1474290
2318,Non-ST,R-HSA-3238698
2319,Non-ST,R-HSA-5696398
2320,Non-ST,R-HSA-5635838
2321,Non-ST,R-HSA-157579
2322,Non-ST,R-HSA-9679506
